electricity_120V,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - PacifiCorp East - BA,0.8571,0.0,0.0,0.0016259898401444666,7.362922693715716e-05,1.8445600045977336e-08,0.03339325260690472,0.8599,0.8675,0.8592
Electricity; at user; consumption mix - PacifiCorp East - BA,0.8571,0.0,0.0,0.0016259898401444666,7.362922693715716e-05,1.8445600045977336e-08,0.03339325260690472,0.8599,0.8675,0.8592
Electricity; at user; consumption mix - PacifiCorp East - BA,0.8571,0.0,0.0,0.0016259898401444666,7.362922693715716e-05,1.8445600045977336e-08,0.03339325260690472,0.8599,0.8675,0.8592
Electricity; at user; consumption mix - PacifiCorp East - BA,0.8571,0.0,0.0,0.0016259898401444666,7.362922693715716e-05,1.8445600045977336e-08,0.03339325260690472,0.8599,0.8675,0.8592
Electricity; at user; consumption mix - PacifiCorp East - BA,0.8571,0.0,0.0,0.0016259898401444666,7.362922693715716e-05,1.8445600045977336e-08,0.03339325260690472,0.8599,0.8675,0.8592
Electricity; at user; consumption mix - PacifiCorp East - BA,0.8571,0.0,0.0,0.0016259898401444666,7.362922693715716e-05,1.8445600045977336e-08,0.03339325260690472,0.8599,0.8675,0.8592
Electricity; at user; consumption mix - PacifiCorp East - BA,0.8571,0.0,0.0,0.0016259898401444666,7.362922693715716e-05,1.8445600045977336e-08,0.03339325260690472,0.8599,0.8675,0.8592
Electricity; at user; consumption mix - PacifiCorp East - BA,0.8571,0.0,0.0,0.0016259898401444666,7.362922693715716e-05,1.8445600045977336e-08,0.03339325260690472,0.8599,0.8675,0.8592
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,0.6455,0.0,0.0,0.0010330516566417665,6.844434667450186e-05,1.0308234672597777e-08,0.02374347952688901,0.6486,0.6554,0.6476
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,0.6455,0.0,0.0,0.0010330516566417665,6.844434667450186e-05,1.0308234672597777e-08,0.02374347952688901,0.6486,0.6554,0.6476
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,0.6455,0.0,0.0,0.0010330516566417665,6.844434667450186e-05,1.0308234672597777e-08,0.02374347952688901,0.6486,0.6554,0.6476
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,0.6455,0.0,0.0,0.0010330516566417665,6.844434667450186e-05,1.0308234672597777e-08,0.02374347952688901,0.6486,0.6554,0.6476
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,0.6455,0.0,0.0,0.0010330516566417665,6.844434667450186e-05,1.0308234672597777e-08,0.02374347952688901,0.6486,0.6554,0.6476
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,0.6455,0.0,0.0,0.0010330516566417665,6.844434667450186e-05,1.0308234672597777e-08,0.02374347952688901,0.6486,0.6554,0.6476
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,0.6455,0.0,0.0,0.0010330516566417665,6.844434667450186e-05,1.0308234672597777e-08,0.02374347952688901,0.6486,0.6554,0.6476
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,0.6455,0.0,0.0,0.0010330516566417665,6.844434667450186e-05,1.0308234672597777e-08,0.02374347952688901,0.6486,0.6554,0.6476
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,0.6455,0.0,0.0,0.0010330516566417665,6.844434667450186e-05,1.0308234672597777e-08,0.02374347952688901,0.6486,0.6554,0.6476
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,0.6455,0.0,0.0,0.0010330516566417665,6.844434667450186e-05,1.0308234672597777e-08,0.02374347952688901,0.6486,0.6554,0.6476
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",0.5568,0.0,0.0,0.0011512326612456267,5.601363408183371e-05,7.384467511382395e-09,0.019494881380843834,0.5612,0.5745,0.5609
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",0.5568,0.0,0.0,0.0011512326612456267,5.601363408183371e-05,7.384467511382395e-09,0.019494881380843834,0.5612,0.5745,0.5609
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",0.5568,0.0,0.0,0.0011512326612456267,5.601363408183371e-05,7.384467511382395e-09,0.019494881380843834,0.5612,0.5745,0.5609
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",0.5568,0.0,0.0,0.0011512326612456267,5.601363408183371e-05,7.384467511382395e-09,0.019494881380843834,0.5612,0.5745,0.5609
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",0.5568,0.0,0.0,0.0011512326612456267,5.601363408183371e-05,7.384467511382395e-09,0.019494881380843834,0.5612,0.5745,0.5609
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",0.5568,0.0,0.0,0.0011512326612456267,5.601363408183371e-05,7.384467511382395e-09,0.019494881380843834,0.5612,0.5745,0.5609
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",0.5568,0.0,0.0,0.0011512326612456267,5.601363408183371e-05,7.384467511382395e-09,0.019494881380843834,0.5612,0.5745,0.5609
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",0.5568,0.0,0.0,0.0011512326612456267,5.601363408183371e-05,7.384467511382395e-09,0.019494881380843834,0.5612,0.5745,0.5609
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",0.5568,0.0,0.0,0.0011512326612456267,5.601363408183371e-05,7.384467511382395e-09,0.019494881380843834,0.5612,0.5745,0.5609
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",0.5568,0.0,0.0,0.0011512326612456267,5.601363408183371e-05,7.384467511382395e-09,0.019494881380843834,0.5612,0.5745,0.5609
Electricity; at user; consumption mix - Southwest Power Pool - BA,0.6978,0.0,0.0,0.0016237404772540382,7.426708573361565e-05,1.4974838802440995e-08,0.0269646898083984,0.7007,0.7079,0.6999
Electricity; at user; consumption mix - Southwest Power Pool - BA,0.6978,0.0,0.0,0.0016237404772540382,7.426708573361565e-05,1.4974838802440995e-08,0.0269646898083984,0.7007,0.7079,0.6999
Electricity; at user; consumption mix - Southwest Power Pool - BA,0.6978,0.0,0.0,0.0016237404772540382,7.426708573361565e-05,1.4974838802440995e-08,0.0269646898083984,0.7007,0.7079,0.6999
Electricity; at user; consumption mix - Southwest Power Pool - BA,0.6978,0.0,0.0,0.0016237404772540382,7.426708573361565e-05,1.4974838802440995e-08,0.0269646898083984,0.7007,0.7079,0.6999
Electricity; at user; consumption mix - Southwest Power Pool - BA,0.6978,0.0,0.0,0.0016237404772540382,7.426708573361565e-05,1.4974838802440995e-08,0.0269646898083984,0.7007,0.7079,0.6999
Electricity; at user; consumption mix - Southwest Power Pool - BA,0.6978,0.0,0.0,0.0016237404772540382,7.426708573361565e-05,1.4974838802440995e-08,0.0269646898083984,0.7007,0.7079,0.6999
Electricity; at user; consumption mix - Southwest Power Pool - BA,0.6978,0.0,0.0,0.0016237404772540382,7.426708573361565e-05,1.4974838802440995e-08,0.0269646898083984,0.7007,0.7079,0.6999
Electricity; at user; consumption mix - Southwest Power Pool - BA,0.6978,0.0,0.0,0.0016237404772540382,7.426708573361565e-05,1.4974838802440995e-08,0.0269646898083984,0.7007,0.7079,0.6999
Electricity; at user; consumption mix - Southwest Power Pool - BA,0.6978,0.0,0.0,0.0016237404772540382,7.426708573361565e-05,1.4974838802440995e-08,0.0269646898083984,0.7007,0.7079,0.6999
Electricity; at user; consumption mix - Southwest Power Pool - BA,0.6978,0.0,0.0,0.0016237404772540382,7.426708573361565e-05,1.4974838802440995e-08,0.0269646898083984,0.7007,0.7079,0.6999
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
Electricity; at user; consumption mix - JEA - BA,0.8394,0.0,0.0,0.0017163585507025568,8.59577072324456e-05,9.494227039143725e-09,0.037937833401428415,0.8421,0.8494,0.8415
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",0.7428,0.0,0.0,0.0019087557046260876,8.764659841534142e-05,1.571815331003595e-08,0.03580702688764816,0.7465,0.7553,0.7454
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",0.7428,0.0,0.0,0.0019087557046260876,8.764659841534142e-05,1.571815331003595e-08,0.03580702688764816,0.7465,0.7553,0.7454
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",0.7428,0.0,0.0,0.0019087557046260876,8.764659841534142e-05,1.571815331003595e-08,0.03580702688764816,0.7465,0.7553,0.7454
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",0.7428,0.0,0.0,0.0019087557046260876,8.764659841534142e-05,1.571815331003595e-08,0.03580702688764816,0.7465,0.7553,0.7454
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",0.7428,0.0,0.0,0.0019087557046260876,8.764659841534142e-05,1.571815331003595e-08,0.03580702688764816,0.7465,0.7553,0.7454
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",0.7428,0.0,0.0,0.0019087557046260876,8.764659841534142e-05,1.571815331003595e-08,0.03580702688764816,0.7465,0.7553,0.7454
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",0.7428,0.0,0.0,0.0019087557046260876,8.764659841534142e-05,1.571815331003595e-08,0.03580702688764816,0.7465,0.7553,0.7454
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",0.7428,0.0,0.0,0.0019087557046260876,8.764659841534142e-05,1.571815331003595e-08,0.03580702688764816,0.7465,0.7553,0.7454
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",0.7428,0.0,0.0,0.0019087557046260876,8.764659841534142e-05,1.571815331003595e-08,0.03580702688764816,0.7465,0.7553,0.7454
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",0.7428,0.0,0.0,0.0019087557046260876,8.764659841534142e-05,1.571815331003595e-08,0.03580702688764816,0.7465,0.7553,0.7454
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,0.5201,0.0,0.0,0.0011073807169276972,4.901408071755321e-05,7.96875289807777e-09,0.01800685922910401,0.5223,0.529,0.5221
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,0.5201,0.0,0.0,0.0011073807169276972,4.901408071755321e-05,7.96875289807777e-09,0.01800685922910401,0.5223,0.529,0.5221
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,0.5201,0.0,0.0,0.0011073807169276972,4.901408071755321e-05,7.96875289807777e-09,0.01800685922910401,0.5223,0.529,0.5221
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,0.5201,0.0,0.0,0.0011073807169276972,4.901408071755321e-05,7.96875289807777e-09,0.01800685922910401,0.5223,0.529,0.5221
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,0.5201,0.0,0.0,0.0011073807169276972,4.901408071755321e-05,7.96875289807777e-09,0.01800685922910401,0.5223,0.529,0.5221
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,0.5201,0.0,0.0,0.0011073807169276972,4.901408071755321e-05,7.96875289807777e-09,0.01800685922910401,0.5223,0.529,0.5221
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,0.5201,0.0,0.0,0.0011073807169276972,4.901408071755321e-05,7.96875289807777e-09,0.01800685922910401,0.5223,0.529,0.5221
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,0.5201,0.0,0.0,0.0011073807169276972,4.901408071755321e-05,7.96875289807777e-09,0.01800685922910401,0.5223,0.529,0.5221
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,0.5201,0.0,0.0,0.0011073807169276972,4.901408071755321e-05,7.96875289807777e-09,0.01800685922910401,0.5223,0.529,0.5221
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,0.5201,0.0,0.0,0.0011073807169276972,4.901408071755321e-05,7.96875289807777e-09,0.01800685922910401,0.5223,0.529,0.5221
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - New York Independent System Operator - BA,0.3172,0.0,0.0,0.0006979238348289352,5.307511706928876e-05,9.747136722525932e-10,0.018534610569956346,0.3193,0.3249,0.319
Electricity; at user; consumption mix - ISO-NE - BA,0.3935,0.0,0.0,0.0006700218890034228,5.6338704940211146e-05,6.73672143782814e-09,0.018472840296373996,0.3957,0.4012,0.3951
Electricity; at user; consumption mix - ISO-NE - BA,0.3935,0.0,0.0,0.0006700218890034228,5.6338704940211146e-05,6.73672143782814e-09,0.018472840296373996,0.3957,0.4012,0.3951
Electricity; at user; consumption mix - ISO-NE - BA,0.3935,0.0,0.0,0.0006700218890034228,5.6338704940211146e-05,6.73672143782814e-09,0.018472840296373996,0.3957,0.4012,0.3951
Electricity; at user; consumption mix - ISO-NE - BA,0.3935,0.0,0.0,0.0006700218890034228,5.6338704940211146e-05,6.73672143782814e-09,0.018472840296373996,0.3957,0.4012,0.3951
Electricity; at user; consumption mix - ISO-NE - BA,0.3935,0.0,0.0,0.0006700218890034228,5.6338704940211146e-05,6.73672143782814e-09,0.018472840296373996,0.3957,0.4012,0.3951
Electricity; at user; consumption mix - ISO-NE - BA,0.3935,0.0,0.0,0.0006700218890034228,5.6338704940211146e-05,6.73672143782814e-09,0.018472840296373996,0.3957,0.4012,0.3951
Electricity; at user; consumption mix - ISO-NE - BA,0.3935,0.0,0.0,0.0006700218890034228,5.6338704940211146e-05,6.73672143782814e-09,0.018472840296373996,0.3957,0.4012,0.3951
Electricity; at user; consumption mix - ISO-NE - BA,0.3935,0.0,0.0,0.0006700218890034228,5.6338704940211146e-05,6.73672143782814e-09,0.018472840296373996,0.3957,0.4012,0.3951
Electricity; at user; consumption mix - ISO-NE - BA,0.3935,0.0,0.0,0.0006700218890034228,5.6338704940211146e-05,6.73672143782814e-09,0.018472840296373996,0.3957,0.4012,0.3951
Electricity; at user; consumption mix - ISO-NE - BA,0.3935,0.0,0.0,0.0006700218890034228,5.6338704940211146e-05,6.73672143782814e-09,0.018472840296373996,0.3957,0.4012,0.3951
