elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",sintering.co2_kg,coking.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.04,0.874,0.61,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,1.72,0.856,0.0,0.0,0.0014011614063949844,8.326579159233428e-05,5.913869149188323e-09,0.03205044081561609,nan,nan,nan,base
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.030920482498721757,0.2202091822368785,0.04273073693988926,0.0383934657760848,0.8079954185550289,0.6607614757548033,0.04272948261156936,0.43931432157282846,0.00958034425502326,0.49860700883220804,0.12263739477676477,9.80313776813427,1.3541751572537732,0.00990942071948108,0.024281209602178347,0.09168584409297209,0.08415141664262632,0.09535891808411759,0.11000246748011577,1.1666492068321161,0.3691360159233673,0.13519023795275142,1.617552712072938,2.5153,0.0,0.0,0.0014096347429054655,7.261187502636087e-05,8.64719755444678e-09,0.029766125913196922,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.06559271703764885,0.17961993153128286,0.04190434053288152,0.034276999373012956,0.8578032672952067,0.6253469547175239,0.01715579002744307,0.42994505405961736,0.01041256871302036,0.5199878156440918,0.11841986666587422,9.770873751474674,1.3306586131129183,0.009975020421414573,0.027456748968723996,0.1739978657884222,0.09114663969883322,0.07327005885122923,0.07580156587932796,1.0943601398199811,0.3392950035783695,0.12785857807420203,1.8609287673412673,2.2425,0.0,0.0,0.0012942835691826136,6.622725901699878e-05,7.719811636117325e-09,0.0272229090242059,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.04152756540718669,0.19763073900572378,0.04713269423996915,0.04222463340714825,0.8681470127454587,0.5558109162774112,0.024313776765458914,0.49701652084873416,0.010399694132672117,0.4988749492613451,0.11439546531467062,9.592211234863344,1.2382055797593525,0.0101982639483255,0.030049273113174808,0.1301338984175323,0.06503610732317743,0.0648018816073821,0.03875305468130593,1.0982444875031452,0.35682598245585967,0.13843692397272095,1.284561138464786,2.2532,0.0,0.0,0.0012876974848808423,6.598907085207754e-05,7.299073597023101e-09,0.027324324035111307,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - West/Northwest, SUB, Underground",0.024379590143776157,0.16278693229578722,0.04966252085522477,0.03846865684591609,0.8919938664649731,0.5845558473806689,0.013549496525939241,0.5615781013621517,0.010113281358549555,0.5176712598215791,0.11894459180940586,10.343456597825684,1.3398932651072928,0.01032852507710634,0.025813783702583495,0.25625658540036944,0.11748724072674854,0.10689527200654256,0.07915048466995475,1.0638688291034468,0.3999936644954055,0.12736735767032226,1.9913321950916685,2.0978,0.0,0.0,0.0011992966746685717,6.128967857762489e-05,7.0976352988693455e-09,0.025307481493056967,nan,nan,nan,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.06503772206884846,0.1926846617101588,0.04879037530984126,0.03767123294508275,0.8830293985818898,0.704085433156398,0.0258269623411108,0.5068555551832328,0.010413233939527129,0.5100427297519387,0.1247708335889951,9.489071816500386,1.2550873748932714,0.010154843936236628,0.049755479517391565,0.1317553405783172,0.05358517949952177,0.07846833631915687,0.08218390548089952,1.0229199705173486,0.268359207737644,0.13320955140799653,1.6252177091540712,2.3688,0.0,0.0,0.0014823478777604246,6.905522730821803e-05,7.098916931120071e-09,0.026042855756551957,nan,nan,nan,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.0478764395770444,0.1889566916817342,0.05446240215800085,0.04268198526964257,0.8690933121538071,0.8625835984133544,0.02391773904897359,0.4302020948984453,0.009992577347922601,0.528957276816173,0.1169615375726561,9.470579353954873,1.2914150745062716,0.010187833895670526,0.045751153872134104,0.17500888985470636,0.0739251843685132,0.07841978760330028,0.06015156610276913,0.7624440323607363,0.46329486338184245,0.10975380322140338,1.5278081294602546,2.2116,0.0,0.0,0.00141351686477729,6.578068901277856e-05,6.778489222803038e-09,0.0248456297419648,nan,nan,nan,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.0741901507023984,0.1978048494298773,0.053174235701649405,0.03585215991526498,0.9551426731972753,0.7248754556107708,0.01999622127158478,0.5566063566480847,0.009815419919920276,0.5055384304203336,0.11841877721139334,10.134476071140796,1.3364534821947616,0.010251003462312705,0.028760420178151204,0.22815982774268334,0.0810946218937432,0.06658399195652819,0.059666684163072164,0.9671560231592702,0.5167032809221955,0.12128860604300794,1.7552273775114702,2.3855,0.0,0.0,0.001402949887264742,6.523235054584685e-05,6.676386730431812e-09,0.0248056562826004,nan,nan,nan,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.049744292637702275,0.2044481976902979,0.05507875471187444,0.04083959220807919,0.808786296798774,0.7912834123451274,0.022288444782174587,0.4641533119877865,0.009928182835654373,0.5280120964847252,0.1175424020060008,9.851581660275484,1.3604196890398137,0.009644843422567752,0.04904839151006679,0.14855715594004756,0.09610799356398611,0.07320147334895938,0.09626157885139064,1.141958583209941,0.2964492637648383,0.14660489996468007,1.6110658530933022,2.5401,0.0,0.0,0.0015050171163507185,7.00089467751324e-05,7.3780358037925815e-09,0.026273339124506738,nan,nan,nan,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Underground",0.0382506647408748,0.1985776579213382,0.04142373473799713,0.03491053948573345,0.8166745260787242,0.7371194416289534,0.02188640204355022,0.46697748793522115,0.010051171455505527,0.48201805455099583,0.11879888143151318,10.356172083644534,1.241611025672857,0.00995597438516076,0.02952778206513391,0.2292820042200672,0.07192151932400989,0.08534611127074407,0.08556964349921661,0.961141322234268,0.305829689523365,0.13633931890157847,2.0073551805710537,2.1083,0.0,0.0,0.0013692503004283578,6.325737618426155e-05,6.6925349884526494e-09,0.02388371082211892,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Underground",0.052409221667447804,0.18259982967761393,0.04189501047827671,0.0368785163585839,0.7887682535850221,0.6539765736446839,0.047011691666023404,0.5850372690813834,0.009743988004174352,0.4846756190860793,0.1158854365912095,10.309783950337344,1.3376157775313269,0.009675957403356803,0.038764764712243424,0.07086898791636562,0.07790002467466906,0.033775691950729804,0.06608486249772692,1.0572113167393855,0.27370127838504577,0.10682414980551316,1.4578646887442681,2.147,0.0,0.0,0.0013809682957165166,6.422370074317117e-05,7.580722641447009e-09,0.02457618834215257,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Underground",0.06626352905236112,0.16326520774790346,0.05228395162827454,0.039625318442763034,0.8364219439909664,0.7973354364343052,0.014442644456118835,0.42696985900585277,0.009926329763595284,0.4932508547525514,0.12366759124449048,9.507810770428176,1.3535348839218695,0.009849751063443678,0.026743354317369676,0.1290849415664023,0.06180838976821123,0.062354023808877654,0.1081162288244872,1.1538715063300449,0.31857684606835657,0.1434001622437424,1.3491628206167747,2.2551,0.0,0.0,0.001378795211019126,6.401384829171426e-05,7.67570737332041e-09,0.02456721824227109,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Underground",0.03893492879417646,0.22013341398717834,0.05527252712139527,0.03422541491506319,0.9042573786568601,0.6512329990660264,0.03256533450047645,0.47399045636147064,0.010155302021005485,0.49814934127003446,0.11723297407077109,10.346052585354037,1.295151026789345,0.009603622684450412,0.02747662284634963,0.017210064968141446,0.07113494552314678,0.08926482423402157,0.08748628018307161,1.3867191528120766,0.3126570403349192,0.10999561813065367,2.2169744810264644,2.7238,0.0,0.0,0.0014699070069289371,6.888525967143135e-05,8.10028318937271e-09,0.026362343031896666,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Underground",0.029182107609805046,0.1771040612488112,0.04206726405675378,0.04323005291891897,0.8962112933154789,0.7133598884214237,0.047650745303430275,0.4419009957291846,0.009681426494420267,0.5096317192358641,0.114795670090457,9.655271468485351,1.2625807947055947,0.009766505358242162,0.02674807705550594,0.05668390572608112,0.14730224024494237,0.08922451434460889,0.06853733729013355,0.8745186254766775,0.4201229342144339,0.11499695609421484,1.5000785966940033,2.2762,0.0,0.0,0.0014003238178451197,6.574953814422587e-05,7.576101994002006e-09,0.0252222591244692,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, BIT, Underground",0.06262749852475262,0.17978433853994558,0.04051308597682418,0.03817140718158358,0.9940415915913948,0.7372441204190331,0.02504451937247696,0.484072089759179,0.010029258148216941,0.5228368650845546,0.11401795529300027,9.963785018282863,1.3455483012288585,0.01004372463531559,0.03416016529004168,0.25749878112209107,0.06505913836231583,0.07085784343678264,0.06729273917546248,1.0678002831827231,0.3247711195552583,0.14744526725538357,1.670934444373375,1.9209,0.0,0.0,0.0012770841290832473,5.946304408024489e-05,6.819422050239892e-09,0.023051208531573206,nan,nan,nan,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.02961257302349428,0.1855492500206004,0.051438057473435855,0.03262153070659212,0.871654248254714,0.6392265352698856,0.010026742856377911,0.3799586309582277,0.009804870590888571,0.4946613278847257,0.11667286807751766,9.65884910237807,1.2532142485630242,0.010407004396823792,0.03100916270319517,0.16798159850601208,0.10596589077408139,0.08098442654417529,0.0825524019654921,1.136762478035026,0.27593241681887365,0.09710772796198619,1.5349487300991718,1.1477,0.0,0.0,0.0012038281893791659,6.4094864638949e-05,7.724630669261736e-09,0.027896809248325306,nan,nan,nan,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.03008681485006942,0.18891943174452364,0.04136139863352743,0.040438103021077296,0.8129187919973897,0.7187185013338979,0.02480069356217717,0.4842741141888176,0.009798703008126896,0.50137563864175,0.11402544329969408,9.742995205970127,1.2632119111638014,0.009794194362765334,0.028240782906181535,0.2329751645331858,0.09203487065430832,0.09176774539843864,0.04494032071020192,1.1841426678172415,0.3001646190463481,0.13754352280902127,1.433748833828512,1.1108,0.0,0.0,0.0013683731588874926,7.073476689108657e-05,9.363325438289394e-09,0.030398466703231698,nan,nan,nan,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.057184819727696345,0.17890757525139647,0.04225686721395789,0.039478827363562445,0.8119194644042583,0.6794447231548763,0.02093244330538517,0.4634869962412591,0.01018334046201213,0.5203144058424228,0.12599051228607408,10.136375121204923,1.3026005203163493,0.010126218005037574,0.04833018337870623,0.13700297410431558,0.1418891594334733,0.07066058454499506,0.07382435154105828,1.1024188211252246,0.4215091046441849,0.11917057412645737,2.1224822421112837,1.2053,0.0,0.0,0.001373115692552542,7.144211695005887e-05,9.19692048256673e-09,0.030812645886304963,nan,nan,nan,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.05258960287787111,0.16951803780139085,0.05956891306209493,0.03829046048364727,0.9245330368690305,0.8028307127009748,0.04882959491008941,0.6370302204348136,0.010154532975903758,0.5230184123903671,0.11677617090387075,9.854357609147222,1.3536022501095981,0.00993858429451105,0.03718029072405309,0.16013789858568528,0.07931221794321734,0.03891751176464307,0.09831500298321134,1.1973516545220533,0.30533926987030663,0.11443811609133948,1.8410154412875483,1.1173,0.0,0.0,0.0016558027799008787,8.369557286580046e-05,1.1772105968001104e-08,0.0357305242589042,nan,nan,nan,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.028000515558869003,0.1700569786096369,0.040532833979043816,0.044114161969679856,0.7391878314527497,0.8043096248849707,0.01967878332512852,0.4484221213383297,0.009511012369169791,0.5213165622483593,0.12088062926705845,10.121715543908175,1.3636558407963006,0.010392712562686576,0.021980217617784577,0.18843496859662512,0.10600374660253858,0.060465487202568384,0.0853247115976706,1.2479734061826948,0.3494874567641463,0.12249250747061516,1.5060943097274009,0.9349,0.0,0.0,0.0012497552335190946,6.432106753401313e-05,8.651789876419908e-09,0.027646802605338538,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Surface",0.03342634042597019,0.2007841017218714,0.04293968870235788,0.032436790529588214,0.8648292174164766,0.6581643047473914,0.03614246976225544,0.46335521281139397,0.009732347383939613,0.5174443559374405,0.11563026619589828,9.669107384917222,1.3076076318536995,0.009568518084346335,0.02036747381864197,0.18791430729590194,0.14828631370024248,0.061253095658318275,0.07536417580334273,1.2218888018570524,0.441982685883668,0.12460169293167334,1.3004669797713369,2.4478,0.0,0.0,0.0016315162816073964,7.506066148145471e-05,9.319035412649867e-09,0.02959323575268299,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Surface",0.06800331279119341,0.20123501997418752,0.04284335901347953,0.03445263841544319,0.8259581884599783,0.7084140224245052,0.045327160427771636,0.483545253435474,0.00979436544551694,0.48538653323287917,0.11984468945961073,9.838354705371323,1.2627039761135936,0.009644346551761083,0.028682697579119648,0.1932742103952096,0.12917561815151987,0.05533715240208996,0.09187670863396336,1.3395303631794664,0.36982087615815046,0.12304891453414588,1.2219150199666313,2.5235,0.0,0.0,0.00169386996245164,7.777666627064274e-05,9.84796317998885e-09,0.030606291732000017,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Surface",0.07773931200002322,0.1851031299028028,0.04729424680944218,0.033610824883453586,0.7885490285115736,0.6531121001141389,0.023306391932111238,0.37957861418874245,0.009807697729679014,0.5063468664942282,0.12172126828246302,10.303073539988766,1.3006918527193019,0.009685536046390593,0.04097719176948853,0.18939751619123715,0.06154142633511117,0.08657593787078541,0.04586151758507201,1.0906553304800648,0.3781589760063731,0.1482077879195058,2.102858070997865,2.2248,0.0,0.0,0.0015825764713774675,7.239454302531888e-05,9.019834351029274e-09,0.02855742209020018,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Surface",0.05755920151279721,0.2010242233590787,0.0446296761147756,0.03475660258433848,0.8235690276626981,0.5885685094568374,0.011676505805046852,0.5482257149776297,0.010325152687018146,0.520917038146369,0.11756882623425084,9.558928351677753,1.2406171625631925,0.010385684622275813,0.026303523204965457,0.25746812450359435,0.10218696454362963,0.06681966666626045,0.05191213657513964,1.1643716491856155,0.26702805095560495,0.13594732795340644,1.416286426141593,2.0435,0.0,0.0,0.0015468690426266537,7.077539185935616e-05,8.873083495314639e-09,0.028050028341115266,nan,nan,nan,mca
